num_features,criterion,max_depth,max_leaf_nodes,min_impurity_decrease,ccp_alpha,train_accuracy,test_accuracy,selected_features
4,gini,10.0,,0.0,0.0,0.9012345679012346,0.36585365853658536,"['LipThickness', 'FaceWidthBZ', 'NoseShape', 'NoseRatio']"
4,gini,10.0,,0.0,0.01,0.6111111111111112,0.3780487804878049,"['FaceLength', 'EyeShape', 'UpperHeadLength', 'MidcheekChinAsym']"
4,gini,10.0,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,10.0,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,10.0,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
4,gini,10.0,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,10.0,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,10.0,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,gini,10.0,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth']"
4,entropy,,,0.0,0.0,1.0,0.43902439024390244,"['FaceWidthBZ', 'FaceShape', 'ForeheadHeight', 'PupilLipAsym']"
4,entropy,,,0.0,0.01,0.8487654320987654,0.3902439024390244,"['LipThickness', 'UpperFaceLength2', 'Heartshapeness', 'CheekboneProminence']"
4,entropy,,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,,,0.01,0.0,0.7746913580246914,0.3902439024390244,"['LipThickness', 'UpperFaceLength2', 'PupilLipAsym', 'MidcheekChinAsym']"
4,entropy,,,0.01,0.01,0.7746913580246914,0.3902439024390244,"['LipThickness', 'UpperFaceLength2', 'PupilLipAsym', 'MidcheekChinAsym']"
4,entropy,,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,5.0,,0.0,0.0,0.6481481481481481,0.47560975609756095,"['FaceLength', 'FaceWidthCheeks', 'fWHR2', 'PupilLipAsym']"
4,entropy,5.0,,0.0,0.01,0.6018518518518519,0.4146341463414634,"['FaceWidthCheeks', 'Heartshapeness', 'fWHR2', 'PupilLipAsym']"
4,entropy,5.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,5.0,,0.01,0.0,0.6018518518518519,0.4146341463414634,"['FaceWidthCheeks', 'Heartshapeness', 'fWHR2', 'PupilLipAsym']"
4,entropy,5.0,,0.01,0.01,0.6018518518518519,0.4146341463414634,"['FaceWidthCheeks', 'Heartshapeness', 'fWHR2', 'PupilLipAsym']"
4,entropy,5.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,5.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,5.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,5.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,7.0,,0.0,0.0,0.6604938271604939,0.36585365853658536,"['LipThickness', 'FaceShape', 'LipFullness', 'PupilLipAsym']"
4,entropy,7.0,,0.0,0.01,0.6512345679012346,0.4268292682926829,"['LipThickness', 'FaceWidthCheeks', 'PupilTopAsym', 'PupilLipAsym']"
4,entropy,7.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,7.0,,0.01,0.0,0.6512345679012346,0.4268292682926829,"['LipThickness', 'FaceWidthCheeks', 'PupilTopAsym', 'PupilLipAsym']"
4,entropy,7.0,,0.01,0.01,0.6512345679012346,0.4268292682926829,"['LipThickness', 'FaceWidthCheeks', 'PupilTopAsym', 'PupilLipAsym']"
4,entropy,7.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,7.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,7.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,7.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,10.0,,0.0,0.0,0.9351851851851852,0.4146341463414634,"['LipThickness', 'FaceWidthBZ', 'PupilTopAsym', 'PupilLipAsym']"
4,entropy,10.0,,0.0,0.01,0.8518518518518519,0.3902439024390244,"['LipThickness', 'FaceWidthBZ', 'PupilTopAsym', 'PupilLipAsym']"
4,entropy,10.0,,0.0,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,10.0,,0.01,0.0,0.8117283950617284,0.47560975609756095,"['FaceWidthCheeks', 'UpperHeadLength', 'fWHR2', 'PupilLipAsym']"
4,entropy,10.0,,0.01,0.01,0.8117283950617284,0.47560975609756095,"['FaceWidthCheeks', 'UpperHeadLength', 'fWHR2', 'PupilLipAsym']"
4,entropy,10.0,,0.01,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
